title,title_english,title_romaji,title_native,year,season,format,episodes,canonical_key,mal_id,anilist_id,kitsu_id,anidb_id,imdb_id,tvdb_id,tmdb_id,simkl_id,status,progress,score,last_updated,source
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Ascendance of a Bookworm 3rd Season,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,本好きの下剋上 司書になるためには手段を選んでいられません,2022,SPRING,TV,10,mal_42429,42429,121176,43607,15634,tt10885406,366263,91768,1406099,completed,10,0,2026-08-07T18:35:56+00:00,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Ascendance of a Bookworm 3rd Season,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,本好きの下剋上 司書になるためには手段を選んでいられません,2022,SPRING,TV,10,kitsu_43607,42429,121176,43607,15634,tt10885406,366263,91768,,completed,10,0,2026-01-23T11:53:10.066000+00:00,
Hoshifuru Oukoku no Nina,Nina of the Starry Kingdom,Hoshifuru Oukoku no Nina,星降る王国のニナ,2024,FALL,TV,12,mal_57362,57362,171038,48391,18291,tt32178571,442797,240641,2309512,completed,12,0,2026-08-07T18:36:24+00:00,
Hoshifuru Oukoku no Nina,Nina of the Starry Kingdom,Hoshifuru Oukoku no Nina,星降る王国のニナ,2024,FALL,TV,12,kitsu_48391,57362,171038,48391,18291,tt32178571,442797,240641,,watching,4,0,2025-02-15T18:43:16.122000+00:00,
Hotaru no Haka,Grave of the Fireflies,Hotaru no Haka,火垂るの墓,1988,SPRING,MOVIE,1,mal_578,578,578,534,332,tt0095327,,[12477],40605,completed,1,0,2026-07-21T10:00:24+00:00,
Hotaru no Haka,Grave of the Fireflies,Hotaru no Haka,火垂るの墓,1988,SPRING,MOVIE,1,kitsu_534,578,578,534,332,tt0095327,,[12477],40605,completed,1,0,2025-02-15T18:42:59.566000+00:00,
Howl no Ugoku Shiro,El castillo errante de Howl,Howl no Ugoku Shiro,ハウルの動く城,2004,FALL,MOVIE,1,mal_431,431,431,395,1218,tt0347149,,[4935],36368,completed,1,0,2026-07-21T10:00:06+00:00,
Howl no Ugoku Shiro,El castillo errante de Howl,Howl no Ugoku Shiro,ハウルの動く城,2004,FALL,MOVIE,1,kitsu_395,431,431,395,1218,tt0347149,,[4935],36368,completed,1,0,2025-02-15T18:42:59.384000+00:00,
Hunter x Hunter (2011),Hunter X Hunter,Hunter x Hunter (2011),HUNTER×HUNTER ハンターハンター,2011,FALL,TV,148,mal_11061,11061,11061,6448,8550,tt2098220,252322,46298,40398,plantowatch,148,0,2026-07-21T10:00:23+00:00,
Hunter x Hunter (2011),Hunter X Hunter,Hunter x Hunter (2011),HUNTER×HUNTER ハンターハンター,2011,FALL,TV,148,kitsu_6448,11061,11061,6448,8550,tt2098220,252322,46298,,completed,148,0,2026-06-30T11:53:59.382000+00:00,
Immoral Game Master The Animation,,Immoral Game Master The Animation,淫モラル・ゲームマスター THE ANIMATION,2025,SUMMER,OVA,2,mal_61583,61583,191452,,,,,,,watching,2,0,2026-01-26T14:08:05+00:00,arm_v1
Infinite Dendrogram,<Infinite Dendrogram>,Infinite Dendrogram,<Infinite Dendrogram>-インフィニット・デンドログラム-,2020,WINTER,TV,13,mal_38909,38909,107420,42131,14564,tt11295582,362429,94649,999587,watching,13,0,2026-07-05T13:37:47+00:00,
Infinite Dendrogram,<Infinite Dendrogram>,Infinite Dendrogram,<Infinite Dendrogram>-インフィニット・デンドログラム-,2020,WINTER,TV,13,kitsu_42131,38909,107420,42131,14564,tt11295582,362429,94649,,watching,13,0,2026-01-24T22:38:36.580000+00:00,
Initial D First Stage,Initial D 1st Stage,Initial D First Stage,イニD,1998,SPRING,TV,26,mal_185,185,185,162,135,tt0385426,70900,40424,40099,watching,26,0,2026-08-07T18:35:21+00:00,
Initial D First Stage,Initial D 1st Stage,Initial D First Stage,イニD,1998,SPRING,TV,26,kitsu_162,185,185,162,135,tt0385426,70900,40424,,watching,2,0,2026-01-23T11:53:39.993000+00:00,
Initial D Fourth Stage,Initial D 4th Stage,Initial D Fourth Stage,頭文字[イニシャル]D FOURTH STAGE,2004,SPRING,TV,24,mal_18,18,18,9,1724,tt0385426,70900,40424,40301,watching,0,0,2026-08-07T21:10:41.801081+00:00,
Initial D Fourth Stage,Initial D 4th Stage,Initial D Fourth Stage,頭文字[イニシャル]D FOURTH STAGE,2004,SPRING,TV,24,kitsu_9,18,18,9,1724,tt0385426,70900,40424,,watching,0,0,2026-06-30T11:52:54.809000+00:00,
InuYasha,Inu-Yasha: A Feudal Fairy Tale,InuYasha,犬夜叉,2000,FALL,TV,167,mal_249,249,249,224,144,tt0290223,71361,35610,39260,plantowatch,8,0,2026-07-21T10:00:18+00:00,
InuYasha,Inu-Yasha: A Feudal Fairy Tale,InuYasha,犬夜叉,2000,FALL,TV,167,kitsu_224,249,249,224,144,tt0290223,71361,35610,,watching,8,0,2025-02-15T18:43:15.920000+00:00,
Isekai Cheat Magician,Isekai Cheat Majutsushi,Isekai Cheat Magician,異世界チート魔術師,2019,SUMMER,TV,12,mal_37744,37744,101547,42319,14038,tt10431262,360708,90215,805807,completed,12,0,2026-07-05T13:37:45+00:00,
Isekai Cheat Magician,Isekai Cheat Majutsushi,Isekai Cheat Magician,異世界チート魔術師,2019,SUMMER,TV,12,kitsu_42319,37744,101547,42319,14038,tt10431262,360708,90215,,completed,12,0,2025-02-15T18:43:00.740000+00:00,
"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta","I Got a Cheat Ability in a Different World, and Became Extraordinary Even in the Real World","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",いせれべ,2023,SPRING,TV,13,mal_52830,52830,153845,46370,17580,tt27417996,423653,208493,1977640,completed,13,0,2025-03-02T19:21:43+00:00,
"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta","I Got a Cheat Ability in a Different World, and Became Extraordinary Even in the Real World","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",いせれべ,2023,SPRING,TV,13,kitsu_46370,52830,153845,46370,17580,tt27417996,423653,208493,,completed,13,0,2025-02-15T18:43:02.553000+00:00,
"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (TV Special)","I Got a Cheat Ability in a Different World, and Became Extraordinary Even in the Real World (Special)","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (TV Special)",Iseleve 2 (いせれべ2),2026,WINTER,SPECIAL,1,mal_56906,56906,170110,48138,18241,tt27417996,423653,208493,2275410,plantowatch,0,0,2026-08-07T21:10:41.801770+00:00,manual_override
"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (TV Special)","I Got a Cheat Ability in a Different World, and Became Extraordinary Even in the Real World (Special)","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (TV Special)",Iseleve 2 (いせれべ2),2026,WINTER,SPECIAL,1,kitsu_48138,56906,170110,48138,18241,tt27417996,423653,208493,,plantowatch,0,0,2026-01-24T22:41:09.159000+00:00,manual_override
Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,I'm Doing My Best to Make Myself at Home in Another World,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,もふなで,2024,WINTER,TV,12,mal_52359,52359,152072,46242,17504,tt30689225,422186,205672,1948876,plantowatch,0,0,2026-08-07T21:10:41.801677+00:00,
Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,I'm Doing My Best to Make Myself at Home in Another World,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,もふなで,2024,WINTER,TV,12,kitsu_46242,52359,152072,46242,17504,tt30643982,422186,205672,,plantowatch,0,0,2024-05-30T07:54:28.174000+00:00,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,The Otherworldly Demon King and the Summoner Girls' Slave Magic,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,異世界魔王と召喚少女の奴隷魔術,2018,SUMMER,TV,12,mal_37210,37210,101004,41133,13757,tt8438524,347425,80563,759893,completed,12,0,2026-07-05T13:37:43+00:00,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,The Otherworldly Demon King and the Summoner Girls' Slave Magic,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,異世界魔王と召喚少女の奴隷魔術,2018,SUMMER,TV,12,kitsu_41133,37210,101004,41133,13757,tt8438524,347425,80563,,completed,12,0,2025-02-15T18:43:00.641000+00:00,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,The Otherworldly Demon King and the Summoner Girls' Slave Magic 2nd Season,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,異世界魔王と召喚少女の奴隷魔術 Ω,2021,SPRING,TV,10,mal_41623,41623,117448,43118,15493,tt8438524,347425,80563,1315941,completed,10,0,2026-07-05T13:37:53+00:00,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,The Otherworldly Demon King and the Summoner Girls' Slave Magic 2nd Season,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,異世界魔王と召喚少女の奴隷魔術 Ω,2021,SPRING,TV,10,kitsu_43118,41623,117448,43118,15493,tt8438524,347425,80563,,completed,10,0,2026-01-23T11:53:33.431000+00:00,
Isekai Meikyuu de Harem wo,Slave Harem in the Labyrinth of the Other World,Isekai Meikyuu de Harem wo,異世界迷宮でハーレムを,2022,SUMMER,TV,12,mal_44524,44524,15918,43911,15918,tt13628870,393301,114477,1499697,completed,12,0,2026-07-05T13:37:56+00:00,
Isekai Meikyuu de Harem wo,Slave Harem in the Labyrinth of the Other World,Isekai Meikyuu de Harem wo,異世界迷宮でハーレムを,2022,SUMMER,TV,12,kitsu_43911,44524,,43911,15918,tt13628870,393301,114477,,completed,12,0,2025-02-15T18:43:43.222000+00:00,
Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,Isekai Apocalypse MYNOGHRA: The Conquest of the World Starts with the Civilization of Ruin,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,異世界黙示録マイノグーラ,2025,SUMMER,TV,13,mal_59130,59130,178433,49057,18702,tt32731400,451504,280038,2498864,plantowatch,1,0,2026-07-03T04:20:26+00:00,
Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,Isekai Apocalypse MYNOGHRA: The Conquest of the World Starts with the Civilization of Ruin,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,異世界黙示録マイノグーラ,2025,SUMMER,TV,13,kitsu_49057,59130,178433,49057,18702,tt32731400,451504,280038,,plantowatch,1,0,2026-01-23T11:34:56.088000+00:00,
Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,Another World Munchkin: Conquering the Dungeon as the Strongest and the Fastest with Only 1 HP,Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,異世界マンチキン -HP1のままで最強最速ダンジョン攻略-,,UNDEFINED,TV,12,mal_60253,60253,183960,49923,18970,,,,2629434,plantowatch,1,0,2026-01-23T11:53:41.749000+00:00,manual_override
Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,Another World Munchkin: Conquering the Dungeon as the Strongest and the Fastest with Only 1 HP,Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,異世界マンチキン -HP1のままで最強最速ダンジョン攻略-,,UNDEFINED,TV,12,kitsu_49923,60253,183960,49923,18970,,,,2629434,plantowatch,1,0,2026-01-23T11:53:41.749000+00:00,manual_override
Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,Another World Munchkin: Conquering the Dungeon as the Strongest and the Fastest with Only 1 HP,Isekai Munchkin: HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku,異世界マンチキン -HP1のままで最強最速ダンジョン攻略-,,UNDEFINED,TV,12,anilist_183960,60253,183960,49923,18970,,,,2629434,plantowatch,1,0,2026-01-23T11:53:41.749000+00:00,manual_override
Isekai Nonbiri Nouka,ISEKAI FARMING - Vita contadina in un altro mondo,Isekai Nonbiri Nouka,異世界のんびり農家,2023,WINTER,TV,12,mal_51462,51462,146850,46016,17290,tt19223420,418367,196285,1879750,completed,12,6,2026-06-30T11:05:26+00:00,
Isekai Nonbiri Nouka,ISEKAI FARMING - Vita contadina in un altro mondo,Isekai Nonbiri Nouka,異世界のんびり農家,2023,WINTER,TV,12,kitsu_46016,51462,146850,46016,17290,tt19223420,418367,196285,,completed,12,0,2025-02-15T18:43:03.437000+00:00,
Isekai Nonbiri Nouka 2,Farming Life in Another World Season 2,Isekai Nonbiri Nouka 2,異世界のんびり農家 2,2026,SPRING,TV,12,mal_62146,62146,197824,50117,19506,tt19223420,418367,196285,2849414,completed,12,0,2026-07-21T18:20:19+00:00,
Isekai Nonbiri Nouka 2,Farming Life in Another World Season 2,Isekai Nonbiri Nouka 2,異世界のんびり農家 2,2026,SPRING,TV,12,kitsu_50117,62146,197824,50117,19506,tt19223420,418367,196285,,watching,2,0,2026-06-30T12:14:29.571000+00:00,
Isekai Ojisan,Ojisan in Another World,Isekai Ojisan,異世界おじさん,2022,SUMMER,TV,13,mal_49220,49220,135806,44773,16389,tt15219320,405214,127714,1669581,completed,13,0,2026-07-05T13:38:02+00:00,
Isekai Ojisan,Ojisan in Another World,Isekai Ojisan,異世界おじさん,2022,SUMMER,TV,13,kitsu_44773,49220,135806,44773,16389,tt15219320,405214,127714,,completed,13,0,2026-01-23T11:53:10.296000+00:00,
Isekai Shikkaku,No Longer Allowed In Another World,Isekai Shikkaku,异世界失格,2024,SUMMER,TV,12,mal_52367,52367,152137,46243,17507,tt31186547,422250,205743,1949496,completed,12,0,2025-03-02T19:21:46+00:00,
Isekai Shikkaku,No Longer Allowed In Another World,Isekai Shikkaku,异世界失格,2024,SUMMER,TV,12,kitsu_46243,52367,152137,46243,17507,tt31186547,422250,205743,,completed,12,0,2025-02-15T18:43:05.469000+00:00,
Isekai Shokudou,Restaurant to Another World (Isekai Shokudou),Isekai Shokudou,异世界食堂,2017,SUMMER,TV,12,mal_34012,34012,97617,12535,12385,tt7224994,329820,72425,615059,completed,12,0,2026-07-21T18:20:06+00:00,
Isekai Shokudou,Restaurant to Another World (Isekai Shokudou),Isekai Shokudou,异世界食堂,2017,SUMMER,TV,12,kitsu_12535,34012,97617,12535,12385,tt7224994,329820,72425,,watching,1,0,2026-01-23T11:53:04.151000+00:00,
Isekai wa Smartphone to Tomo ni.,In a Different World with a Smartphone.,Isekai wa Smartphone to Tomo ni.,異世界はスマートフォンとともに.,2017,SUMMER,TV,12,mal_35203,35203,98491,13457,13004,tt7088332,329992,72505,670707,completed,12,0,2026-07-05T13:37:42+00:00,
Isekai wa Smartphone to Tomo ni.,In a Different World with a Smartphone.,Isekai wa Smartphone to Tomo ni.,異世界はスマートフォンとともに.,2017,SUMMER,TV,12,kitsu_13457,35203,98491,13457,13004,tt7088332,329992,72505,,completed,12,0,2025-02-15T18:43:43.406000+00:00,
Isekai wa Smartphone to Tomo ni. 2,In a Different World with a Smartphone. Season 2,Isekai wa Smartphone to Tomo ni. 2,異世界はスマートフォンとともに. 2,2023,SPRING,TV,12,mal_51632,51632,147571,46057,17317,tt7088332,329992,72505,1892262,completed,12,0,2026-01-26T14:07:17+00:00,
Isekai wa Smartphone to Tomo ni. 2,In a Different World with a Smartphone. Season 2,Isekai wa Smartphone to Tomo ni. 2,異世界はスマートフォンとともに. 2,2023,SPRING,TV,12,kitsu_46057,51632,147571,46057,17317,tt7088332,329992,72505,,completed,12,0,2026-01-23T11:53:33.900000+00:00,
Isekai Yakkyoku,Alternate World Pharmacy,Isekai Yakkyoku,奇幻世界药局,2022,SUMMER,TV,12,mal_49438,49438,136707,44900,16441,tt18574004,406592,129195,1686587,completed,12,0,2026-07-05T13:38:02+00:00,
Isekai Yakkyoku,Alternate World Pharmacy,Isekai Yakkyoku,奇幻世界药局,2022,SUMMER,TV,12,kitsu_44900,49438,136707,44900,16441,tt18574004,406592,129195,,completed,12,0,2025-02-15T18:43:02.295000+00:00,
Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,A Journey Through Another World ~Raising Kids While Adventuring~,Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,異世界ゆるり紀行 ~子育てしながら冒険者します~,2024,SUMMER,TV,12,mal_57380,57380,171031,48390,18295,tt30236310,442839,240633,2311082,completed,12,0,2025-03-02T19:27:02+00:00,
Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,A Journey Through Another World ~Raising Kids While Adventuring~,Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,異世界ゆるり紀行 ~子育てしながら冒険者します~,2024,SUMMER,TV,12,kitsu_48390,57380,171031,48390,18295,tt30236310,442839,240633,,completed,12,0,2025-02-15T18:43:05.002000+00:00,
"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",The Brilliant Healer's New Life in the Shadows,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",一瞬で治療していたのに役立たずと追放された天才治癒師,2025,SPRING,TV,12,mal_58359,58359,175872,48606,18528,tt32524709,447246,276253,2399590,completed,12,0,2026-08-14T11:43:53.963000+00:00,
"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",The Brilliant Healer's New Life in the Shadows,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",一瞬で治療していたのに役立たずと追放された天才治癒師,2025,SPRING,TV,12,kitsu_48606,58359,175872,48606,18528,tt32524709,447246,276253,,watching,12,0,2026-01-24T22:34:14.044000+00:00,
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,痛いのは嫌なので防御力に極振りしたいと思います.,2020,WINTER,TV,12,mal_38790,38790,106479,42043,14523,tt11428630,373679,96402,983753,completed,12,0,2026-07-05T13:37:47+00:00,
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,痛いのは嫌なので防御力に極振りしたいと思います.,2020,WINTER,TV,12,kitsu_42043,38790,106479,42043,14523,tt11428630,373679,96402,,completed,12,0,2025-02-15T18:43:00.897000+00:00,
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense 2nd Season",Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,痛いのは嫌なので防御力に極振りしたいと思います. 2,2023,WINTER,TV,12,mal_41514,41514,116867,43086,15464,tt11428630,373679,96402,1304507,completed,12,0,2026-07-05T13:37:52+00:00,
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense 2nd Season",Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,痛いのは嫌なので防御力に極振りしたいと思います. 2,2023,WINTER,TV,12,kitsu_43086,41514,116867,43086,15464,tt11428630,373679,96402,,completed,12,0,2026-01-23T11:53:33.745000+00:00,
Itou Junji: Collection,The Junji Ito Collection,Itou Junji: Collection,伊藤潤二「コレクション」,2018,WINTER,TV,12,mal_36124,36124,99940,13717,13385,tt7814574,335237,75775,709293,completed,12,0,2026-07-05T13:37:42+00:00,
Itou Junji: Collection,The Junji Ito Collection,Itou Junji: Collection,伊藤潤二「コレクション」,2018,WINTER,TV,12,kitsu_13717,36124,99940,13717,13385,tt7814574,335237,75775,,completed,12,0,2025-02-15T18:43:00.486000+00:00,
Izure Saikyou no Renkinjutsushi?,Possibly the Greatest Alchemist of All Time,Izure Saikyou no Renkinjutsushi?,いずれ最強の錬金術師?,2025,WINTER,TV,12,mal_58822,58822,177506,48842,18620,tt33478787,449884,261298,2460014,completed,12,0,2026-01-23T11:53:10.537000+00:00,
Izure Saikyou no Renkinjutsushi?,Possibly the Greatest Alchemist of All Time,Izure Saikyou no Renkinjutsushi?,いずれ最強の錬金術師?,2025,WINTER,TV,12,kitsu_48842,58822,177506,48842,18620,tt33478787,449884,261298,,completed,12,0,2026-01-23T11:53:10.537000+00:00,
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,"I Was Reborn as a Vending Machine, Wandering in the Dungeon",Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,自動販売機に生まれ変わった俺は迷宮を彷徨う,2023,SUMMER,TV,12,mal_52619,52619,153360,46311,17557,tt28100731,423121,207564,1968312,completed,12,0,2025-09-06T12:23:35+00:00,
